id,school,professor,course,rating,review
412,광운,오종민,전자재료공학개론,3,1학년이였는데 중간고사를 잘보지도 못보지도 않았지만 아무리 기말을 잘쳐도 B쁠일것같아서 포기함.
413,광운,남기현,C프로그래밍응용,4,"교수님이 불친절하셔서 질문하기꺼려짐.. 근데 그거말곤 ㄱㅊ.. 딱히 c언어알고있으면 수업 안들어도 되고, 수업시간에 딴 짓해도 되는게 개꿀임. 학점도 출석부만 깨끗하면 다 쁠채워줌"
414,광운,전형철,읽기와쓰기,5,"꿀강이긴한데 내 기준으로 에세이1번, 자기소개서1번에 버킷리스트50개는 좀 많았음 ㅜㅜ 다 시험기간이랑 겹쳐서 너무 바빴음 ㅜ 아무튼 그래도 꿀강은 맞음 교수님 최고 유익한 강의"
415,광운,노정진,현대재즈의역사,1,개별로 과거로 돌아가면 안 들을 수업 ㅎㅎ재즈 공연 보고 레포트 영어로 써야 하고 CDP 듣게 하고 출첵한 거 매우 짜증났음 ㅎㅎ
416,광운,권태복,특허법,3,뭔말인지 알아듣기 힘든데 듣다보면 꽤나 잼씀근데 쨋든 사투리 알아듣기 힘듦
417,광운,한재경,형법각론,3,수업은 재밌는데 솔직히 시험스탈 이제 좀 지친다너무 지엽적으로 문제나옴
418,광운,구송광,현대사회와스포츠,1,이정도 퀄리티 수업이면 내일부터 나도 수업가능할듯시험은 쉬움
419,광운,김진곤,헌법소송법,5,난 재밌던데 갓진곤!!!!결코 쉽진않지만 재밋다
420,광운,차승현,르네상스문화와과학,5,리얼 교양을 쌓는 과목 너무 재미있었어요밑에 1점님이 공부안한거에요~ ㅋ
421,광운,박애영,회계원리,5,더퀸갓마제스티엠페러엘리자베스애영 회계와 사랑에빠지는지 교수님과 사랑에빠지는건지 모르겠읍니다.. 최고의 교수님
422,광운,공준환,21세기동아시아사회의이해,5,한학기동안 정말 만족하면서 수업 들었습니다. 1교시 수업이지만 듣고 나면 꽤 많은 걸 배웠다는 생각과 역사를 바라보는 가치관도 뚜렷해졌습니다. 그동안 들었던 역사 수업과는 또 다른 느낌이었습니다. 개인적으로 강추합니다! 그리고 시험범위는 많지만 시험 문제는 까다롭지 않습니다.
423,광운,권태한,경력개발과취업전략,3,다른수업과 달리 완전 다른수업 취업하고싶으면 듣자
424,광운,한길석,논리적으로사고하기,5,새로생긴 개꿀 교양. 연강. 출튀 가능. 수업 안듣고도 올려준 수업자료 한번 읽고 문제풀면 기말고사 걱정 없음. 학기 중간에 30분짜리 조vs조 토론 2번 있는데 참여태도가 좋다고 1번으로 줄여줌 ㅎ. 주제에 맞게 조 의견 정하고 근거 조사하고 상대방 의견이랑 반론 받아치면 됨.
425,광운,한재현,재무관리,5,갓재현 더이상 무슨말이 필요한가????? 갓재현으로 삼행시 해보겠다갓 재현 교수님은재 진짜현 갓이다
426,광운,이정훈,반도체및나노공정,3,이거 시험에 나옵니다 = 안나옴. 누가봐도 식이랑 그래프 존나 그려진 부분에서만 집중적으로 나옴. 물성공학처럼 넓고 얕게파면 피보는 과목
427,광운,한재경,형법각론,5,중간고사 실수한게 있어서 아쉽지만 역시 형법은 갓재경
428,광운,김철수,대중음악의역사,5,킹철수 갓철수 이번학기 힐링과목불만이 왜나오는지모르겠음;
429,광운,이기백,C프로그래밍응용,3,"파이썬 할줄알면 꿀, 아니면 그냥 강의자료보고 독학해야됨 강의자체는 별로임"
430,광운,박애영,회계원리,5,말이 뭐가 필요한가? 그냥 들어라갓애영
431,광운,김정수,경영학의이해,2,"교수님은 착함과제 2번 팀플 1번 시험2번(중간은 아예 논술임, 기말은 o,x문제와 논술)수업은 나름 '경영'학의 이해는 맞는 듯하나 자기 이야기를 너무 많이함.(특히 취업얘기. 나는 경영학의 이해를 수강하러왔지 취업얘기를 들으러 온 것아님 그리고 자기 썰을 너무 많이함 그러다가 시간이 over됨)솔직히 과제 팀플 시험이 너무 많아서 1학년 과목인지 의문임 ㅠㅠ"
432,광운,권윤기,벡터해석학및연습,1,어렵고 또 어렵고 어려운 수업입니다 교수님이 직접 학점 못준다는 말씀하시지만 열심히하면 그만큼 좋은성적나오는 교수님입니다 안듣는거추천합니다
433,광운,오종민,전자재료공학개론,3,배우는거에 비해 시험이 많이 어렵습니다 고학번이랑 수업해서 일학년이 듣기에는 힘들었습니다
434,광운,최정윤,대학영어,5,굿애프터눈~ 굿애프터눈~~ 렛츠 써머리 써머리~ 처음엔 되게 빡세고 그럴 줄 알았는데 교수님께서 수업 준비도 되게 열심히 해오시고 수업 시간이 지루하지 않도록 여러 활동들을 구성하심. 매주 조가 바뀌고 조끼리 문장 작성하고 문제 푸는 시간이 있는데 그냥 부담 1도 안됨. 교수님 비율 다 채워주신다고 했고 시험문제도 페이지까지 다 알려주심. 중간고사때는 문법 틀릴 것 같으면 그냥 외우라고 하셨음ㅋㅋㅋㅋ그리고 맨밑에 강평에 대학생 맞냐고 하신 말은 걍 장난식으로 에브리원 이거 중학교때 배웠던거야~ 기억안나?? 에브리원~ 이러면서 말씀하신거임 진지하게 받아들이는 사람이 있을 줄은 몰랐네;;;
435,광운,김정수,경영학의이해,1,"경영학의 이해가 아닌 경영학을 떠나라가 강의 목적임,,경영학에 정 떨어지게 만드는 강의,,고등학교때 과목은 선생 따라 간다는 말이 공감됨.경영학 싫어질까봐 걱정임..진짜 경영학의 이해를 듣고 싶다면 교수 바뀌고 들으셈."
436,광운,최정윤,대학영어,5,"me가 내면 you가 쓰면 되,,교수님 자체도 너무 좋으심. 학생을 배려해주시는게 매 수업마다 느껴짐. 과제도 대학생이라면 완만하게 할 수 있고, 깐깐하게 채점하진 않으심. 시험 범위는 당연하고 출제 쪽수까지 친절히 알려주심.열심히만 하면 얻는게 있을 수 밖에 없는 강의"
437,광운,엄영현,객체지향프로그래밍,3,어려웠습니다ㅠ그래서 공부하기 매우 힘들었어요
438,광운,김광섭,말하기와소통,5,아침이라서 졸려 죽을 뻔 했지만전공과 다른 빡센 교양에 지쳐 허덕대는 우리에게한줄기의 빛과 같은 수업이었다
439,광운,조선낭,음악의이해,5,그저 빛 강의. 진짜 에이플 못 받는게 등신임. 학점의 수호자다
440,광운,안영아,C프로그래밍응용,1,다른건 밑에 많으니까... 한개만 썰품 공휴일에 1교시 휴강안하고 학생들 불러놓고 안온얘가 메일보냈다고 오늘은 출결반영안한다고 번복함 진심 최악
441,광운,신현철,전자회로2,5,"실력없으면 다른과거 듣는것 추천설계프로젝트 1번시험2번 진도 ch 15까지시험난이도 매번 새로운유형 10문제중 1,2문제는 과제에서 내주심나머지는 실력 싸움 어차피 시험시간 많이주시니 할만함전자회로 제대로 공부하고싶다면 듣는것도 나쁘지않음그냥저냥 학점 따기용으로들을거면 무조건 다른분 ㄱㄱ"
442,광운,민상원,공학기술과사회,4,밑에 ㅂㅅ인가말이 프로젝트지 그냥 발표하는건데 그렇게 치면 그 시간 이용해서 새로 프로젝트한 사람이 있니? 기존에 한 캡스톤 아님 어디서 가져온거 한거면서 평가하고 자빠졌네ㅋㅋㅋㅋ 대학생 정도면 지가 알아서 해야하는거 아니냐?이 수업 귀찮아서 그렇지 솔직히 괜찮다.서울대 학생들이 듣는 수업 같이 듣는거고 현기차 관심있는 사람들한테는 진짜 개좋은 수업이다. 기아차 임원들한테 상담받을 수 있고 얻어 먹을 수 있으면 얻어먹을 수 있는 수업이다.
443,광운,이대범,영화의이해,1,노잼 대형강의라서 집중도 안됨 영화도 옛날 영화 틀어주심
444,광운,?,전략적의사결정과문제해결,1,왜 수학문제가 나오는지..ㅎ 강의는 말할것도없고 이거 듣느니 차라리 다른교양 들으세요 진짜.
445,광운,강태웅,문화산업과유통,4,"태웅쓰라는 치트키가 있음에도 헬이었던 강의... 이번 학기 21명 상평이라 그런지 기말고사도 있었고, 매주마다 영화 2~4편씩 감상하고 비교 레포트 써야 함ㅠ 솔직히 과제만 아니면 수업 내용도 유익하고 교수님도 귀여우신데, 과제가 많아서 시간이 많은 사람이 들으면 좋을 강의......"
446,광운,허돈,공학수학2,5,어렵지만 전기과교수님들중에 제일나으니까 들으세요
447,광운,김철수,대중음악의역사,5,과제 4번만 진행했고 시험은 안봄 솔직히 팀플도 없고 과제 500자만 쓰는게 다임 그자체로 꾸르르르르르르교양이라고 할수 있겠다. 교양인데 에이 아님 에이플이고 시험도 없다니 얼마나 좋은건가
448,광운,한재경,법과권리,5,시험이 까다로운 것은 사실이나 강의 자체가 유익합니다.
449,광운,하태준,회로이론2,4,빡세다. 하지만 제대로 공부하고 계산 실수 안하면 분명 좋은 점수 받을겁니다
450,광운,한재경,형사정책,5,수업퀄리티는 언제나 좋으나시험은 신들의 전쟁4년동안 갓재경 교수님 수업 다 마스터하시고그 정점을 찍고 졸업하러 듣는 과목입니다
451,광운,김정권,취업전략,5,진짜 학점 모자라서 채우려면 듣고 뭘 얻어가고 싶다면 이거 말고 다른수업 들으세요15주 수업인데 출석체크 9번함
452,광운,공준환,21세기동아시아사회의이해,5,그냥 들으세요. 최근 동아시아 역사문제 이해하는데 직빵입니다.
453,광운,신우용,증권투자론,3,교수님이 처음 수업 맡으셔서 시험날짜 정할때도 눈치보심과제 모의투자 보고서 제출인데 주식에 대한 기초지식 없으면 수행하기 힘듦.진도는 나가시는데 설명이 부족함. 시험은 객관식과 주관식이며객관식은 엄청 세세하게 물어보심. 주관식은 교재의 연습문제 그대로 나오는데 양이 너무 많음. 특히 계산문제는 수업시간에 관련 문제풀이가 없어서 매우 당황스러움.
454,광운,이현균,법률용어론,1,듣지마 그냥.... 이현균 교수님 앞으로 뵐일 없을듯...
455,광운,정소영,동아시아문학과사회,5,교양다운 교양. 내 생각을 많이 유연하게 사고할수 있도록 유도해주심 강의도 지루하지않고 재밌습니다!
456,광운,권태한,거시경제학,3,"퀴즈 매일 있음. 은근 부담되고 점수 반영비율 큼.수업은 책 필요없고 강의자료도 없음. 강의시간에 교수님이 말씀하시는거 다 필기해야함.강의력은 좋으시고 실제 사회의 경제상황을 예시로 제시해주시며 흐름을 잡게 도와주심그러나, 강의 중간에 말씀하시는 것 중에 정치적인 내용있음. '우리나라 경제가 어려운건 젊은이들이 해외여행을 가서 그런거니 일자리 없다고 불평하지마라'라고 하셨는데, 매우 거북했음"
457,광운,김신곤,MIS개론,5,교수님 수업에 이의 있는 사람?탕-없지?
458,광운,최영훈,국가와행정,3,앞선 강의평과 같이 교수님이 목소리가 낮고 강의내용이 재미 없으며 강의실도 커서 집중하기 어려운 강의입니다. 게다가 교수님도 학장출신으로 경력이 되시고 자존심도 있으신만큼 수업 중간중간에 뒤에 앉은 학생들한테 꼽을 주시거나 하는데 당연히 학생 반응은 없어서 정적... 또 교수님이 가끔 혼잣말로 개그 하시고 또 혼자 웃으시는데 그게 또 너무 재미 없어서 정적..이런 보기 힘든상황이 수업 중에 많이 연출됩니다. 수업 분위기 중요시하게 생각하시는 분이면 왜 그렇게 수강포기자가 많고 여석이 많은 수업인지 알게되실거에요.과제는 숙제라는 형식으로 거의 매주 있고 이 외에도 수업내용 공지를 유캠퍼스 강의자료실에다가 무더기로 올려버리십니다. 그래서 확인하기 쉽지 않아요.근데 이 교수님의 가장 큰 문제는 바로 고집입니다. 학생들이 하는 결과물에 별 다른 양식을 기재하지 않으시겠지만 결국 교수님이 원하는 내용이 있고 수업중에 그걸 잘 파악하고 과제물이나 시험 대체 레포트에 잘 녹여내는게 중요합니다. 한 마디로 교수님 눈치 많이 봐야하는 수업이에요.
459,광운,김정수,경영학의이해,2,전공수업이 아닌 대규모 특강같음.. 교수님이 피드백은 잘해주는데 계획같은게 너무 제멋대로임. 팀플에 과제에 시험에 그것도 시험 ㄹㅇ논술임....비추
460,광운,한재경,법과권리,1,강의평가가 왜 좋은지 모르겠는 역대급 강의뒤통수 개쌔게 맞은 느낌ㅋㅋ특히 중간고사 기말고사 시험 스타일이 여태 봤던 시험 중 제일 최악 객관식의 모든 문제가 모두 고르시오로 출제되고 보기가 5~6개가 나오는데 답이 1개도 있고 5개도 있음 ㅋㅋ 하나 모르거나 헷갈리면 그 문제 자체가 나감강의 도중에 욕설도 많고 법적인 분쟁이 있는 사람은 본인한테 연락하라고 하는데 실제로 법적으로 조언을 구하거나 도움을 받는 경우면 수업 들은게 유익하긴 할듯
